processo_numero,latitude,longitude,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level,rain_day,rain_hour,elevation
8030738621,-8.0004308,-34.92894,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,68.0
8030926721,-8.0042783,-34.9341806,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,1.0,56.0
8030663621,-8.001589,-34.92474929999999,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,32.0
8037800921,-7.9989371,-34.9338358,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,4.0,0.2,53.0
8032667921,-8.004974299999999,-34.93220420000001,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,50.0
8030644121,-8.0003895,-34.9301353,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,9.2,0.4,35.0
8032709321,-8.0027904,-34.9240497,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,9.6,0.1,36.0
8031219221,-8.0066756,-34.9227657,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.1,58.0
8035840321,-7.993093,-34.91940270000001,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.1,38.0
8031248221,-8.006284299999999,-34.9242263,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,33.0
8030605621,-7.9971886,-34.9303789,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.4,41.0
8032219621,-8.0038213,-34.931115,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.0,63.0
8030883621,-7.9998185,-34.9263729,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,66.0
8034415721,-7.9993425,-34.9328143,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,8.9,1.5,43.0
8033901521,-8.0033355,-34.9310074,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.0,63.0
8030948021,-8.0054275,-34.9276081,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,1.0,63.0
8034493821,-8.0014666,-34.9331202,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,16.3,0.2,50.0
8031912021,-8.0048316,-34.9241406,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.1,32.0
8030585521,-7.996347,-34.9298758,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,9.2,0.4,41.0
8031201621,-8.019764499999999,-34.9265804,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.1,19.0
8030766021,-7.998693799999999,-34.9324424,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.4,43.0
8035549721,-7.997564000000001,-34.93153450000001,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.2,0.0,72.0
8034981221,-8.00407,-34.9315444,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.0,52.0
8030682021,-7.9993696,-34.9351724,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,53.0
8031261921,-7.998888399999999,-34.9306353,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.1,42.0
8031798221,-8.0027884,-34.9240504,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.2,36.0
8032402521,-7.9922127,-34.9295396,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.3,41.0
8019352821,-8.0065835,-34.9088214,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,3.7,0.1,14.0
8018361321,-8.0021997,-34.9331849,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,52.0
8018161421,-8.0095979,-34.9234973,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,9.6,0.2,66.0
8018088521,-8.0061216,-34.9271718,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.7,63.0
8017993621,-7.999621599999999,-34.9281835,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.7,32.0
8017913221,-8.0027808,-34.9234374,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,36.0
8018811921,-8.0014974,-34.925713,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.7,0.1,32.0
8017643521,-8.0010161,-34.925502,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,9.6,0.2,32.0
8018776921,-7.9995652,-34.9270049,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.7,0.1,66.0
8024965421,-8.0039023,-34.9318993,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.0,52.0
8021910421,-8.000928,-34.9298604,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.0,0.1,35.0
8018633321,-7.9971886,-34.9303789,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.5,41.0
8027396021,-8.0031879,-34.9294482,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.4,0.0,63.0
8021314221,-7.9984006,-34.9326674,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,1.7,0.0,43.0
8012147021,-8.0048462,-34.9297081,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,61.0
8012155221,-7.9992543,-34.9317134,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,3.8,0.2,43.0
8012293621,-8.0057656,-34.9301764,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.6,0.1,61.0
8017241421,-7.9995652,-34.9270049,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.8,0.1,66.0
8013008321,-8.0000427,-34.9250403,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.1,32.0
8003912921,-7.997349400000001,-34.9311714,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.5,0.5,41.0
8003639021,-7.9992543,-34.9317134,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,4.5,0.2,43.0
8063990422,-8.0166166,-34.9541996,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,14.2,0.0,18.0
8033528221,-7.965094,-34.9805177,LVd1,20 a 100m,10 a 30º,0 a 60%,Baixa,10.3,1.6,106.0
8064627022,-8.0131212,-34.958266,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,0.1,0.0,23.0
8062745622,-8.0185465,-34.9590977,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.2,16.0
8030608521,-7.9852151,-34.9265342,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.4,64.0
8060843022,-8.1208537,-34.9395867,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,2.3,0.0,76.0
8060029122,-8.1242138,-34.9565696,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.0,65.0
8073493521,-8.1174233,-34.9517123,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.4,0.0,51.0
8071522622,-8.123761199999999,-34.9535707,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,14.5,0.0,66.0
8056991922,-8.010770599999999,-34.9526076,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,12.7,1.0,21.0
8060900422,-8.016079,-34.9048813,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,26.5,0.0,34.0
8031479222,-8.126430299999999,-34.9477667,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.0,47.0
8067089022,-8.0144544,-34.8976712,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,0.6,0.0,23.0
8055630222,-8.0139246,-34.9602457,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,5.2,18.0
8019322121,-7.998703300000001,-34.91520089999999,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.7,0.0,42.0
8018363621,-7.9935513,-34.9157488,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,46.0
8056034422,-8.0129858,-34.904989,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,1.1,59.0
8065883022,-8.0087881,-34.913559,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.7,0.2,34.0
8018972221,-8.001968999999999,-34.9092179,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.7,0.1,55.0
8059612922,-8.1250004,-34.9575284,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.0,43.0
8048125422,-8.0119258,-34.9012722,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.1,57.0
8032167422,-8.0092197,-34.95313,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.8,0.0,28.0
8070521821,-8.1354531,-34.9545501,A2,20 a 100m,10 a 30º,0 a 60%,Media,13.4,0.2,14.0
8045371422,-8.0120031,-34.9017141,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.4,57.0
8060473922,-8.064457299999999,-34.87243790000001,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,2.9,0.2,13.0
8058648022,-7.9940303,-34.9247935,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,19.8,0.4,55.0
8034531522,-8.0153429,-34.8980662,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,1.8,0.3,36.0
8009538022,-7.9985079,-34.9254028,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,3.5,0.0,66.0
8066681222,-8.123168,-34.9521699,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.1,66.0
8029408422,-8.0148633,-34.9002368,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.8,0.1,62.0
8060450922,-8.1149907,-34.9564438,PV1,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.4,47.0
8029217422,-8.0171343,-34.9044073,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,6.8,0.7,33.0
8031952022,-8.0135882,-34.9005089,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,0.8,0.0,30.0
8016879322,-8.0140689,-34.9039441,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.3,0.1,62.0
8014692322,-8.0158923,-34.8957655,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,1.8,0.2,42.0
8007454322,-8.0140689,-34.9039441,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.0,0.0,62.0
8005746722,-8.0156651,-34.8952911,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.2,42.0
8029877422,-8.0082147,-34.9536302,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.7,0.1,60.0
8069376622,-8.114162799999999,-34.9491399,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,8.1,0.2,81.0
8023115721,-7.9838348,-34.9195369,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.2,0.0,49.0
8035342321,-8.1289205,-34.9458192,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.0,35.0
8114222021,-8.0135882,-34.9005089,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,2.6,0.0,30.0
8081513121,-8.0146969,-34.8996746,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.4,0.1,36.0
8078809021,-8.015632,-34.900668,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.0,0.3,62.0
8028075122,-8.1208537,-34.9395867,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,19.1,0.1,76.0
8005213922,-8.0197221,-34.9409637,A2,0 a 40m,0 a 5º,0 a 15%,Media,3.0,0.4,20.0
8093704121,-8.020393799999999,-34.9344464,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,0.2,0.0,5.0
8064087821,-8.0144921,-34.8962988,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.1,23.0
8072598821,-8.0193491,-34.9362138,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,1.0,0.0,21.0
8052222221,-8.0172177,-34.8968986,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,3.4,0.2,21.0
8052213321,-8.0172788,-34.8950702,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,3.4,0.3,17.0
8052834821,-8.0172177,-34.8968986,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,0.0,0.0,21.0
8107046621,-8.0131212,-34.958266,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,0.3,0.0,23.0
8043679321,-8.0132567,-34.9007905,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,19.0,1.2,30.0
8066385422,-8.0283455,-34.9388124,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,21.9,3.4,8.0
8060326622,-8.1200063,-34.9552442,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,2.3,0.1,85.0
8044450021,-8.0148384,-34.8963165,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.0,20.0
8044515421,-8.0116214,-34.8978143,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,1.0,0.0,51.0
8067470522,-8.1117913,-34.9570873,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,0.7,0.2,87.0
8033003721,-8.0187539,-34.9044269,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,26.0
8058142021,-8.1258296,-34.9475562,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.9,0.3,47.0
8046608021,-8.013897,-34.88753800000001,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,5.0,0.1,20.0
8015398321,-8.0027906,-34.9128564,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.3,0.0,58.0
8015280221,-7.9909727,-34.9164505,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,0.3,0.0,17.0
8076978021,-8.0185465,-34.9590977,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.0,16.0
8070144021,-8.0113726,-34.9521959,A2,20 a 100m,10 a 30º,0 a 60%,Media,15.9,1.0,21.0
8012632521,-8.0002087,-34.9076406,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.6,0.0,51.0
8061287621,-8.0148278,-34.9591135,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.1,39.0
8015287721,-8.012184,-34.9015202,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,0.3,0.0,57.0
8012652621,-8.0099982,-34.8985233,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.6,0.0,68.0
8001826821,-8.0010333,-34.9140408,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.2,0.0,55.0
8002117021,-8.0147172,-34.8967045,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,0.0,0.0,20.0
8041351021,-8.0137246,-34.9524231,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,4.4,0.1,24.0
8031743321,-8.0185465,-34.9590977,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,16.0
8033013221,-8.0161786,-34.9452495,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,9.6,0.1,15.0
8002389021,-7.9986442,-34.9163793,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.0,42.0
8082045121,-8.027679899999999,-34.8765667,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,3.9,0.0,11.0
8056737721,-8.026361099999999,-34.8853358,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,1.1,0.0,6.0
8004969421,-7.999369,-34.9072795,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.8,0.1,19.0
8031058921,-8.120059,-34.9503909,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,38.0
8068158522,-8.1244201,-34.9566558,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.2,0.0,65.0
8035597121,-8.1245795,-34.941316,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.2,0.0,70.0
8074921922,-8.0905041,-34.9459573,URBANO,10 a 40m,0 a 10º,0 a 20%,Baixa,12.4,0.0,15.0
8062703122,-8.1084565,-34.9479529,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,7.4,0.3,50.0
8063085022,-8.0284081,-34.92080139999999,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,14.2,0.6,12.0
8062138222,-8.104854,-34.9512931,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,0.9,0.0,49.0
8060141821,-8.1277725,-34.9574945,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.1,44.0
8068165122,-8.0949528,-34.931306,HP,0 a 20m,0 a 5º,0 a 10%,Baixa,1.2,0.0,15.0
8066286622,-8.115979,-34.9571514,PV1,20 a 100m,10 a 30º,0 a 60%,Alta,21.9,0.0,47.0
8068093022,-8.1055971,-34.9516017,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,1.2,0.0,49.0
8068075222,-8.1043223,-34.951049,PV1,20 a 100m,10 a 30º,0 a 60%,Media,1.2,0.0,49.0
8038600122,-8.019737,-34.925005,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.9,0.6,19.0
8067168722,-8.1371571,-34.9523896,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.0,25.0
8003241522,-8.1058606,-34.9501579,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,4.0,0.3,49.0
8113660421,-8.0098709,-34.9130142,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.4,0.0,34.0
8060230922,-8.120041,-34.960004,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,2.3,0.2,40.0
8068710022,-8.1232134,-34.9531899,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,8.0,0.1,66.0
8021702221,-8.0267917,-34.9177591,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,2.4,0.1,22.0
8069279022,-8.1240173,-34.9574352,A2,20 a 100m,10 a 30º,0 a 60%,Media,8.1,0.0,65.0
8068259622,-8.1188869,-34.9461656,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,1.2,0.0,82.0
8030612221,-8.1281727,-34.9502964,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,9.2,0.4,38.0
8077433522,-8.0058055,-34.8942073,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.5,0.4,16.0
8071379922,-8.0051718,-34.8955938,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,49.1,4.0,16.0
8061865822,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.4,1.6,25.0
8049974721,-8.1313114,-34.9478268,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.7,0.3,19.0
8038585222,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.9,0.6,25.0
8070297922,-8.1208537,-34.9395867,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,0.6,0.0,76.0
8053460421,-8.1364304,-34.9522784,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.0,25.0
8050226021,-8.1236576,-34.9380323,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.2,0.1,68.0
8032346821,-8.008517399999999,-34.8913824,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.1,25.0
8016329322,-8.1083418,-34.9576953,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,3.0,0.3,58.0
8030971221,-8.0085923,-34.8917937,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,53.0
8071723122,-8.1230506,-34.9517461,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,11.6,0.2,32.0
8061792022,-8.1248366,-34.9548897,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,9.4,0.0,57.0
8071161322,-8.1139296,-34.9589485,PV1,20 a 100m,10 a 30º,0 a 60%,Media,49.1,2.2,38.0
8059347322,-8.117872,-34.948607,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.0,50.0
8072070122,-8.1191708,-34.9563255,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,1.5,0.2,81.0
8081173422,-8.0144816,-34.9126281,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.3,55.0
8079786222,-8.0123774,-34.9140328,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.4,0.0,68.0
8068660222,-8.0035042,-34.9368831,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,8.0,0.1,57.0
8070996422,-8.0130757,-34.9132892,A2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,1.2,55.0
8064522422,-8.015239,-34.91393,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,0.1,0.0,36.0
8061988222,-8.0141971,-34.9111101,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.4,0.0,65.0
8018320521,-8.1188883,-34.9533368,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,71.0
8059229022,-8.1190848,-34.9580373,PV1,20 a 100m,10 a 30º,0 a 60%,Alta,19.8,0.2,81.0
8069183322,-8.0128858,-34.9145746,A2,20 a 100m,10 a 30º,0 a 60%,Media,8.1,0.0,55.0
8058422122,-8.1112489,-34.9564608,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,19.8,3.1,87.0
8059303622,-8.0111433,-34.913744,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.1,68.0
8066567522,-8.013362899999999,-34.9107472,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.0,0.0,65.0
8069424022,-8.0133301,-34.913243,A2,20 a 100m,10 a 30º,0 a 60%,Media,8.1,0.0,55.0
8058347022,-8.1342753,-34.9525579,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,19.8,6.1,18.0
8058388822,-8.1208537,-34.9395867,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,19.8,3.1,76.0
8056538222,-8.0143973,-34.9137933,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,35.6,0.5,55.0
8056715122,-8.0131948,-34.9148128,A2,20 a 100m,10 a 30º,0 a 60%,Media,35.6,0.3,53.0
8056218822,-8.017746299999999,-34.9114087,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,83.0,0.5,26.0
8043387221,-8.1196872,-34.950483,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.6,38.0
8054193822,-8.0165425,-34.9101839,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.1,0.2,42.0
8054197322,-8.0165425,-34.9101839,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.1,0.2,42.0
8055949922,-8.108858999999999,-34.9515214,PV1,20 a 100m,10 a 30º,0 a 60%,Media,83.0,2.8,50.0
8055602922,-8.1105568,-34.93699350000001,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,83.0,6.3,7.0
8028547221,-8.1155361,-34.8975753,HP,0 a 20m,0 a 5º,0 a 10%,Baixa,0.6,0.1,10.0
8051955422,-8.0116519,-34.9140379,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,27.7,1.6,68.0
8056784322,-8.1289135,-34.957634,A2,20 a 100m,10 a 30º,0 a 60%,Media,35.6,0.4,44.0
8057959122,-8.0157276,-34.913472,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,12.7,0.0,36.0
8046120522,-8.0022411,-34.9136688,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.8,0.0,58.0
8080399922,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.5,0.0,71.0
8058819922,-8.017209,-34.9120292,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,1.2,26.0
8057655222,-8.0141971,-34.9111101,A2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.1,65.0
8063406022,-8.0025064,-34.937257,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,14.2,1.8,57.0
8056046222,-8.1105568,-34.93699350000001,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,83.0,1.1,7.0
8045793821,-8.1105568,-34.93699350000001,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,6.1,0.5,7.0
8111206421,-8.0131948,-34.9148128,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.1,53.0
8035199422,-8.003608,-34.9360001,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.5,0.0,57.0
8065174022,-7.999363199999999,-34.9161825,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.0,42.0
8066337121,-8.0130757,-34.9132892,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.3,0.0,55.0
8058293722,-8.122378099999999,-34.9537381,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,6.1,69.0
8062577622,-7.9909727,-34.9164505,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,7.4,0.5,17.0
8051114121,-8.0145624,-34.9141117,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,4.2,0.1,55.0
8063435022,-7.9933676,-34.9204352,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,14.2,1.8,38.0
8058291422,-8.1202519,-34.9554397,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,19.8,6.1,85.0
8039925321,-8.0150896,-34.9149811,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.1,51.0
8058287722,-8.1197766,-34.9545911,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa,19.8,0.6,85.0
8060042822,-8.0024126,-34.9064487,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.0,52.0
8054910321,-8.007178099999999,-34.9359002,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,1.8,0.0,25.0
8046240221,-7.9989663,-34.9281488,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.3,0.0,32.0
8031052021,-8.0131948,-34.9148128,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.8,53.0
8061898322,-7.9909727,-34.9164505,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,9.4,0.0,17.0
8063127422,-8.0011393,-34.9132234,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,14.2,1.4,55.0
8060995522,-8.0050198,-34.90690379999999,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,26.5,4.6,35.0
8060280622,-7.9986442,-34.9163793,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.2,42.0
8018954421,-8.0144367,-34.9111825,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.7,0.1,65.0
8057025922,-8.1093789,-34.9502656,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,12.7,0.6,50.0
8067907422,-8.004736099999999,-34.9094935,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,1.2,0.0,43.0
8063093222,-7.997009599999999,-34.9208273,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,14.2,0.6,71.0
8017837421,-8.0188413,-34.9106363,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,9.6,0.3,31.0
8067076522,-8.1230455,-34.9508061,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa,0.6,0.0,32.0
8068721122,-8.0054312,-34.9079096,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,8.0,0.0,35.0
8018611021,-8.0140122,-34.9124863,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.5,65.0
8069796522,-7.9939804,-34.9165033,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,15.6,0.2,63.0
8070335822,-8.0043015,-34.9116064,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.0,20.0
8071091522,-8.0042176,-34.90731,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,49.1,5.0,35.0
8012590021,-8.0151979,-34.908531,A2,20 a 100m,10 a 30º,0 a 60%,Alta,2.6,0.0,42.0
8017459021,-8.0135277,-34.9102947,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.7,0.3,46.0
