solicitacao_bairro,processo_ocorrencia,confirmado,latitude,longitude,rain_hour,rain_day,altitude,ground_type,danger_level,flooding_risk,ground_amplitude,filtered_ocorrencia
45,9,0,-8.120031,-34.9362217,0.0,0.0,11.0,4,1,1,0,0
55,12,0,-8.1278578,-34.9400194,0.2,23.0,60.0,4,2,3,3,0
36,9,0,-7.9950047,-34.9151983,4.0,40.2,63.0,5,2,3,3,1
64,6,1,-8.0011878,-34.9356901,0.0,0.0,82.0,5,2,3,3,1
67,9,0,-7.9850539,-34.9301988,5.2,56.0,61.0,5,2,3,3,0
27,12,0,-8.0051749,-34.9358193,0.0,-1.0,31.0,5,2,3,3,0
53,9,0,-8.0802006,-34.9427556,,,10.0,2,1,0,0,0
55,6,1,-8.1382723,-34.9336442,0.8,15.3,38.0,4,2,3,3,1
45,6,1,-8.107540199999999,-34.949931520289695,1.5,19.4,35.0,6,2,3,3,1
7,12,0,-8.0164549,-34.9376921,0.0,1.9,17.0,0,2,3,1,0
64,1,0,-8.0045467,-34.9326584,2.2,41.0,50.0,5,2,3,3,0
36,0,0,-7.9974518,-34.9108119,12.2,107.0,55.0,5,2,3,3,0
55,6,1,-8.1312646,-34.9374056,0.8,2.0,34.0,4,2,3,3,1
5,9,0,-8.0227304,-34.9072767,0.0,7.0,44.0,7,2,3,3,0
45,9,0,-8.1158841,-34.9520235,0.0,0.0,70.0,4,2,3,3,0
64,9,0,-8.0014099,-34.931535,0.0,0.0,50.0,5,1,3,3,1
57,6,1,-8.0076603,-34.93352,2.3,20.7,42.0,5,2,3,3,1
12,9,0,-8.1221315,-34.9084884,0.0,0.0,3.0,2,1,0,1,0
45,6,1,-8.126427,-34.9548206,0.2,44.0,32.0,4,0,3,3,1
86,1,0,-8.0335932,-34.9805271,0.0,2.0,73.0,6,1,3,3,0
6,8,0,-8.0129107,-34.9050806,0.0,10.0,59.0,0,2,3,3,0
42,9,0,-8.05012735,-34.8955633355457,0.0,0.0,2.0,1,1,0,0,0
86,6,1,-8.037347,-34.9796139,0.0,0.0,85.0,6,2,3,3,1
67,6,1,-8.1114828,-34.9615055,0.0,15.0,64.0,6,3,3,4,1
69,9,0,-8.0858569,-34.8880019,1.2,-1.0,8.0,1,1,0,0,0
36,9,0,-7.9989151,-34.9139459,,,69.0,5,2,3,3,0
56,6,1,-8.0129644,-34.9081665,0.4,20.7,35.0,0,2,3,3,1
53,2,0,-8.0662752,-34.9362607,0.0,0.0,8.0,2,1,0,0,0
64,6,1,-7.998466,-34.9286215,0.2,8.0,32.0,5,1,3,3,1
67,6,1,-7.981645,-34.9300907,0.0,0.0,61.0,5,2,3,3,1
10,9,0,-8.0888796,-34.9379383,3.0,61.0,11.0,7,1,0,0,0
56,6,1,-8.005554,-34.9084166,0.0,0.0,43.0,7,2,3,3,1
55,6,1,-8.1312646,-34.9374056,0.0,4.0,34.0,4,2,3,3,1
64,6,1,-8.0011878,-34.9356901,2.6,53.0,82.0,5,2,3,3,1
55,9,0,-8.131271,-34.9385074,0.0,0.0,29.0,4,1,3,3,0
64,6,1,-7.9972381,-34.9303751,1.0,84.0,41.0,5,2,3,3,1
31,12,0,-8.0846421,-34.9708785,0.0,17.0,25.0,6,2,3,3,0
87,1,0,-8.0093876,-34.9226357,1.1,11.1,59.0,0,2,3,3,0
67,6,1,-7.9866233,-34.9287523,1.0,11.0,47.0,5,2,3,3,1
55,9,0,-8.131271,-34.9385074,0.2,61.0,29.0,4,1,3,3,0
55,9,0,-8.1343078,-34.9355618,0.2,10.0,24.0,4,2,3,3,0
31,6,1,-8.0878287,-34.9682585,0.2,21.0,14.0,6,2,3,3,1
31,6,1,-8.0842379,-34.9701908,1.0,18.0,59.0,6,2,3,3,1
36,6,1,-7.9985791,-34.9163868,7.8,66.0,42.0,5,2,3,3,1
87,6,1,-8.1111283,-34.9625845,0.4,20.7,86.0,6,3,3,4,1
50,9,0,-8.1112378,-34.9132208,0.0,0.0,11.0,2,1,0,0,0
58,8,0,-8.0537581,-34.9083686,0.0,0.0,12.0,7,1,0,0,0
84,0,0,-8.0602029,-34.9352467,0.0,7.6,10.0,2,1,0,0,0
43,1,0,-7.9797103,-34.9297854,0.0,23.0,44.0,5,2,3,3,0
67,6,1,-7.9891501,-34.927274,12.6,146.0,46.0,5,2,3,3,1
67,9,0,-8.1114828,-34.9615055,0.0,16.0,64.0,6,3,3,4,1
45,1,0,-8.1242623,-34.9496676,0.0,1.0,42.0,4,2,2,1,0
86,1,0,-8.0238835,-34.9662738,0.7,26.9,52.0,4,2,3,3,0
45,9,0,-8.1183705,-34.9419205,0.0,15.0,26.0,4,2,3,3,0
55,6,1,-8.1299301,-34.940267,0.0,20.0,57.0,4,2,3,3,1
45,11,0,-8.1215437,-34.9495186,0.0,1.0,42.0,4,0,3,3,0
13,9,0,-8.062248449999998,-34.88235179251608,0.0,23.0,10.0,7,1,0,0,0
64,12,0,-7.999990950000001,-34.922825234477614,,,23.0,5,1,3,3,0
45,6,1,-8.1369417,-34.9544379,5.4,67.0,14.0,0,1,3,3,1
45,6,1,-8.11726825,-34.95429298134856,0.0,2.0,83.0,4,1,3,3,1
24,9,0,-8.0213531,-34.9188173,0.0,2.0,16.0,7,1,3,3,0
76,2,0,-8.0474002,-34.877248,0.1,0.9,7.0,7,1,0,0,0
21,1,0,-8.0090447,-34.884223,0.0,-1.0,13.0,5,1,2,1,0
10,1,0,-8.107347,-34.9542589,0.0,0.3,69.0,6,2,3,3,0
67,14,0,-7.9890249,-34.924597,0.0,5.0,40.0,5,2,3,3,0
45,6,1,-8.1223956,-34.950304,0.0,24.0,33.0,4,2,3,1,1
45,9,0,-8.1181962,-34.9495208,0.0,2.4,50.0,4,2,3,3,1
24,1,0,-8.027141,-34.9217345,0.0,0.0,27.0,1,2,3,3,0
86,9,0,-8.0478937,-34.9608788,0.0,2.0,17.0,0,1,2,0,0
12,9,0,-8.1324974,-34.9069106,0.0,1.0,6.0,2,1,0,0,0
4,6,1,-8.0129991,-34.9127978,1.2,84.0,55.0,0,2,3,3,1
36,6,1,-8.0044956,-34.9066946,0.0,40.2,35.0,7,0,3,3,1
2,9,0,-8.0121353,-34.902964,1.8,84.0,52.0,7,1,3,3,0
44,9,0,-8.0338457,-34.8887049,0.0,0.0,7.0,7,1,0,0,0
29,9,0,-8.068334,-34.8899343,0.0,0.0,11.0,1,1,0,0,0
87,6,1,-8.0091928,-34.9183702,0.2,-1.0,41.0,0,2,3,3,1
27,9,0,-8.0086272,-34.9361484,0.0,0.0,20.0,0,1,3,3,1
36,1,0,-8.0044956,-34.9066946,0.0,29.0,35.0,7,0,3,3,0
9,12,0,-8.0237183,-34.8953355,0.0,0.0,10.0,7,1,0,0,0
17,6,1,-8.0142691,-34.9241833,,,72.0,0,2,3,3,1
36,9,0,-8.0017983,-34.9106871,0.0,1.0,37.0,5,2,3,3,0
36,11,0,-8.0037213,-34.9143027,0.0,17.0,58.0,5,2,3,3,0
85,9,0,-8.0830106,-34.971072,0.0,-1.0,38.0,6,1,3,3,0
14,6,1,-8.0200089,-34.9032583,,,14.0,7,1,3,3,1
45,6,1,-8.107671,-34.9571516,,,38.0,6,1,3,3,1
50,9,0,-8.0838751,-34.9091206,0.4,26.9,4.0,7,1,0,0,0
64,1,0,-8.0026164,-34.9278948,3.2,107.0,45.0,5,2,3,3,0
50,14,0,-8.0989561,-34.916655,0.0,5.0,6.0,2,1,0,1,0
64,6,1,-7.9988155,-34.9314071,3.2,39.0,43.0,5,2,3,3,1
36,6,1,-7.9965093,-34.9208627,0.5,11.1,33.0,5,2,3,3,1
56,12,0,-8.0080906,-34.9078692,2.0,51.0,15.0,7,1,3,1,0
26,8,0,-8.0287328,-34.9587093,12.2,92.0,12.0,0,1,0,1,0
46,9,0,-8.1093505,-34.9404569,2.2,-1.0,18.0,4,1,1,0,1
58,9,0,-8.055466,-34.9055548,,,9.0,7,1,0,0,0
27,9,0,-8.0086272,-34.9361484,0.0,2.0,20.0,0,1,3,3,1
36,6,1,-7.9965093,-34.9208627,0.0,4.0,33.0,5,2,3,3,1
67,1,0,-7.9907608,-34.9270968,0.0,1.0,31.0,5,2,3,3,0
45,9,0,-8.1116821,-34.9618885,0.2,5.1,64.0,6,3,3,4,1
87,6,1,-8.0093876,-34.9226357,0.0,0.0,59.0,0,2,3,3,1
27,2,0,-8.0091716,-34.9349101,3.5,80.2,37.0,0,2,3,3,0
4,6,1,-8.0074082,-34.9122948,0.8,12.0,22.0,7,1,3,1,1
58,9,0,-8.0497008,-34.9129616,0.0,-1.0,13.0,0,1,0,0,0
14,6,1,-8.0215066,-34.9016494,,,12.0,7,1,0,0,1
45,6,1,-8.1168015,-34.9556858,1.1,19.9,83.0,6,1,3,3,1
14,1,0,-8.0215066,-34.9016494,0.0,23.0,12.0,7,1,0,0,0
17,1,0,-7.9970835,-34.9335594,0.0,5.0,66.0,5,2,3,3,0
57,6,1,-8.0118867,-34.9311631,0.2,5.1,31.0,0,1,3,3,1
12,9,0,-8.1122497,-34.9040512,0.0,0.5,9.0,2,1,0,1,0
4,12,0,-8.0149843,-34.9125177,0.0,0.0,36.0,0,2,3,3,0
2,9,0,-8.0202046,-34.8965706,0.0,2.0,21.0,7,1,3,3,0
4,9,0,-8.0129991,-34.9127978,0.0,3.6,55.0,0,2,3,3,0
35,9,0,-8.0187511,-34.9609242,0.0,7.0,6.0,0,1,0,1,0
45,9,0,-8.125534,-34.9570715,0.0,-1.0,43.0,0,2,3,3,0
86,6,1,-8.0309104,-34.9777967,0.0,0.0,85.0,4,2,3,3,1
45,6,1,-8.1113235,-34.9465616,0.0,29.0,39.0,4,2,3,3,1
2,9,0,-8.0146456,-34.8963198,2.2,44.0,20.0,7,2,3,3,0
2,9,0,-8.0159683,-34.9049753,0.0,26.0,34.0,0,1,3,3,1
86,6,1,-8.0319678,-34.9776739,0.0,1.0,79.0,4,2,3,3,1
59,9,0,-8.0241722,-34.9011696,0.4,3.0,11.0,7,1,0,0,0
45,6,1,-8.116954549999999,-34.95209736849097,0.0,19.0,69.0,4,2,3,3,1
27,6,1,-8.0051556,-34.9351445,0.0,21.0,56.0,5,2,3,3,1
64,6,1,-8.0069178,-34.9273157,0.4,80.2,47.0,5,1,3,3,1
27,6,1,-8.0086272,-34.9361484,0.2,98.0,20.0,0,1,3,3,1
27,12,0,-8.0086272,-34.9361484,0.6,44.0,20.0,0,1,3,3,0
64,6,1,-7.9979218,-34.9290837,0.0,8.0,32.0,5,2,3,3,1
87,12,0,-8.0078927,-34.9214675,2.4,44.0,58.0,0,1,3,3,0
64,6,1,-7.9972381,-34.9303751,4.4,16.0,41.0,5,2,3,3,1
39,9,0,-8.0423254,-34.8925592,0.0,0.0,17.0,7,1,0,0,0
55,3,0,-8.1349328,-34.9453517,0.0,0.0,65.0,4,2,3,3,0
75,9,0,-8.0859181,-34.9649435,0.0,0.0,18.0,6,1,3,2,0
64,2,0,-8.004216,-34.9280182,1.6,11.0,63.0,5,0,3,3,0
56,6,1,-7.9990249,-34.9342349,1.8,20.7,53.0,5,1,3,3,1
45,1,0,-8.1168015,-34.9556858,13.0,23.0,83.0,6,1,3,3,0
86,0,0,-8.02377775,-34.96467022239024,0.0,9.8,52.0,4,2,3,3,0
64,9,0,-7.9992462,-34.9329646,,,43.0,5,1,3,3,0
27,1,0,-8.0055739,-34.9365368,0.0,1.0,31.0,5,1,3,3,0
64,6,1,-7.9999358,-34.9268208,7.0,123.0,66.0,5,2,3,3,1
87,12,0,-8.011774,-34.919054,0.2,20.0,40.0,0,2,3,3,0
57,6,1,-8.0118867,-34.9311631,0.0,0.0,31.0,0,1,3,3,1
56,1,0,-8.0105195,-34.9073316,0.2,8.0,36.0,7,1,3,3,0
8,2,0,-8.1010929,-34.9252615,0.8,49.0,6.0,2,1,2,1,0
45,13,0,-8.1083445,-34.9518492,7.8,23.0,50.0,6,1,3,3,0
67,6,1,-7.9868429,-34.9247906,0.2,66.0,42.0,5,0,3,3,1
35,6,1,-8.0095295,-34.9529667,0.0,10.0,28.0,0,2,3,3,1
35,6,1,-8.0133304,-34.9585953,0.0,8.0,18.0,0,1,3,1,1
82,9,0,-8.0459083,-34.9167971,0.0,23.0,11.0,0,1,0,1,0
12,9,0,-8.1438751,-34.9071533,3.0,66.0,11.0,2,1,3,0,0
35,9,0,-8.0207478,-34.9558716,0.0,2.0,27.0,0,1,3,3,1
82,9,0,-8.0425107,-34.9074638,0.5,15.7,17.0,7,1,2,0,0
67,1,0,-7.9859444,-34.9197858,0.0,1.0,47.0,5,2,3,3,0
31,1,0,-8.1231298,-34.9413573,0.0,0.0,70.0,4,1,3,3,0
11,12,0,-8.0070244,-34.8883412,0.6,20.9,12.0,5,1,3,3,0
54,9,0,-8.0891412,-34.922065,0.0,0.0,5.0,7,1,0,1,0
57,2,0,-8.0167725,-34.92925013244986,0.0,3.0,12.0,0,1,0,1,0
64,6,1,-8.0062911,-34.9227154,4.8,56.0,58.0,5,1,3,3,1
87,14,0,-8.0052505,-34.9217532,0.0,0.0,47.0,5,2,3,3,0
50,9,0,-8.0985979,-34.9117565,0.6,8.7,6.0,2,1,0,1,0
45,1,0,-8.1279729,-34.9515488,0.0,0.0,38.0,4,2,3,3,0
64,1,0,-7.9933805,-34.9294712,1.4,56.0,41.0,5,2,3,3,0
55,12,0,-8.1349328,-34.9453517,0.0,1.0,65.0,4,2,3,3,0
2,6,1,-8.0219419,-34.9019309,0.0,7.0,12.0,7,1,0,0,1
55,12,0,-8.1394668,-34.9326745,0.0,0.7,30.0,4,1,3,3,0
64,12,0,-8.0041901,-34.9260561,0.0,84.0,63.0,5,2,3,3,0
45,9,0,-8.114174,-34.9373006,0.0,0.0,8.0,4,1,1,0,0
56,6,1,-8.0067213,-34.9001406,2.4,16.0,28.0,7,2,3,3,1
46,9,0,-8.1099746,-34.9388368,0.0,0.0,11.0,4,1,1,0,0
55,9,0,-8.131271,-34.9385074,0.0,0.0,29.0,4,1,3,3,0
43,12,0,-7.9903783,-34.9324767,3.0,61.0,54.0,5,2,3,3,0
72,9,0,-8.061821850000001,-34.872424327443866,0.0,8.0,14.0,7,1,0,0,0
52,9,0,-8.0398236,-34.9373458,0.0,2.0,11.0,7,1,0,0,0
45,11,0,-8.1192829,-34.9522759,0.4,3.4,71.0,4,2,3,3,0
45,12,0,-8.1200629,-34.9491955,0.0,1.0,74.0,4,2,3,3,0
86,11,0,-8.0309104,-34.9777967,0.0,1.0,85.0,4,2,3,3,0
24,6,1,-8.0246343,-34.917753,0.0,10.0,15.0,0,1,3,3,1
45,9,0,-8.1181962,-34.9495208,0.0,2.0,50.0,4,2,3,3,1
87,9,0,-8.0073535,-34.9163898,5.2,40.2,41.0,0,2,3,3,0
45,9,0,-8.1293179,-34.9504865,0.2,4.4,38.0,4,1,3,3,1
45,12,0,-8.113521,-34.9528413,0.0,2.7,67.0,6,1,3,3,0
45,6,1,-8.1267987,-34.9352105,0.0,17.0,14.0,4,2,3,0,1
86,1,0,-8.0348296,-34.9727681,0.0,0.0,57.0,4,2,3,3,0
41,12,0,-8.0137864,-34.8900595,10.6,44.0,30.0,7,1,3,3,0
64,6,1,-7.9972381,-34.9303751,0.0,3.0,41.0,5,2,3,3,1
45,9,0,-8.116954549999999,-34.95209736849097,0.4,2.1,69.0,4,2,3,3,0
64,6,1,-7.9982441,-34.9297058,1.2,-1.0,42.0,5,1,3,3,1
87,9,0,-8.0157625,-34.9222085,0.0,57.0,37.0,0,2,3,3,0
36,0,0,-7.9974518,-34.9108119,0.3,20.9,55.0,5,2,3,3,0
25,0,0,-8.0336463,-34.9178852,9.8,31.0,12.0,7,1,0,0,0
45,6,1,-8.1256948,-34.9548674,18.0,153.0,32.0,4,0,3,3,1
36,1,0,-7.9989151,-34.9139459,16.0,153.0,69.0,5,2,3,3,0
36,9,0,-8.0044956,-34.9066946,6.1,21.1,35.0,7,0,3,3,0
64,6,1,-8.0032365,-34.9238021,0.0,2.0,36.0,5,1,3,3,1
56,0,0,-8.0080906,-34.9078692,6.2,66.0,15.0,7,1,3,1,0
76,12,0,-8.04610165,-34.87512304299725,0.0,0.0,6.0,7,1,0,0,0
64,6,1,-8.0024567,-34.9230725,0.0,-1.0,36.0,5,0,3,3,1
87,9,0,-8.011774,-34.919054,0.0,0.0,40.0,0,2,3,3,0
64,6,1,-8.0014099,-34.931535,0.2,84.0,50.0,5,1,3,3,1
55,9,0,-8.1340722,-34.9423642,0.0,0.0,70.0,4,2,3,3,0
9,9,0,-8.0233364,-34.8871954,0.0,0.0,9.0,7,1,0,0,0
45,6,1,-8.116954549999999,-34.95209736849097,0.0,27.0,69.0,4,2,3,3,1
36,6,1,-7.9935716,-34.9156559,,,,5,2,3,3,1
45,6,1,-8.124922,-34.9526141,0.0,-1.0,66.0,4,2,3,3,1
57,1,0,-8.0167725,-34.92925013244986,0.0,10.0,12.0,0,1,0,1,0
31,9,0,-8.0870115,-34.9715517,0.0,5.0,22.0,6,1,2,1,1
45,9,0,-8.116954549999999,-34.95209736849097,0.1,2.4,69.0,4,2,3,3,1
45,9,0,-8.1265682,-34.9557155,0.0,0.0,32.0,4,2,3,3,0
64,1,0,-8.0021555,-34.9316941,0.0,10.0,52.0,5,2,3,3,0
16,9,0,-8.0838766,-34.8803365,0.4,12.0,8.0,1,1,0,0,0
55,6,1,-8.1394854,-34.9348766,0.2,1.0,38.0,4,2,3,3,1
43,1,0,-7.9966528,-34.9325665,0.1,2.7,72.0,5,2,3,3,0
56,9,0,-8.0028116,-34.9118954,6.3,80.2,37.0,5,2,3,3,0
57,9,0,-8.0153058,-34.927381,0.0,1.1,19.0,0,1,3,3,1
9,9,0,-8.0268285,-34.8978912,0.0,0.0,9.0,7,1,0,1,0
86,12,0,-8.0381958,-34.9862727,0.0,0.0,67.0,6,2,3,3,0
45,6,1,-8.116954549999999,-34.95209736849097,0.2,2.1,69.0,4,2,3,3,1
86,2,0,-8.0368258,-34.9503054,0.0,9.8,13.0,0,1,0,0,0
86,9,0,-8.0368493,-34.9809381,0.4,21.0,85.0,6,1,3,3,0
45,12,0,-8.1363383,-34.9537224,0.4,20.0,25.0,0,1,3,3,0
45,6,1,-8.1134292,-34.9486122,0.2,2.0,81.0,4,2,3,3,1
24,9,0,-8.0216304,-34.920579,1.4,5.0,16.0,0,1,0,0,0
69,9,0,-8.0881012,-34.8895915,0.0,0.0,6.0,1,1,0,1,0
86,6,1,-8.0335932,-34.9805271,0.0,0.0,73.0,6,1,3,3,1
51,10,0,-8.1102316,-34.9198993,0.0,0.0,7.0,2,1,2,0,0
45,6,1,-8.1181962,-34.9495208,0.4,20.7,50.0,4,2,3,3,1
27,13,0,-8.0043665,-34.9359324,0.0,1.0,31.0,5,2,3,3,0
42,14,0,-8.046435899999999,-34.89778549326414,0.0,11.0,12.0,1,1,0,0,0
53,12,0,-8.0813153,-34.9540678,0.0,0.0,22.0,6,1,3,2,0
46,10,0,-8.1103211,-34.9418704,0.0,0.0,25.0,4,1,1,0,0
87,6,1,-8.1111283,-34.9625845,0.0,0.0,86.0,6,3,3,4,1
35,12,0,-8.0151403,-34.9573099,0.0,0.0,17.0,0,2,3,1,0
64,6,1,-7.9972381,-34.9303751,2.6,98.0,41.0,5,2,3,3,1
45,6,1,-8.1048895,-34.9510838,0.0,3.0,49.0,6,1,3,3,1
53,9,0,-8.0662752,-34.9362607,0.0,0.0,8.0,2,1,0,0,0
31,12,0,-8.0854401,-34.9708879,19.8,153.0,22.0,6,2,3,3,0
45,11,0,-8.1243469,-34.9504689,0.0,0.0,32.0,4,1,3,1,0
35,6,1,-8.0156148,-34.9564053,0.1,16.1,17.0,0,2,3,1,1
27,6,1,-8.0086272,-34.9361484,0.0,11.0,20.0,0,1,3,3,1
4,9,0,-8.0088608,-34.9135678,0.0,0.0,34.0,0,1,3,3,1
64,6,1,-7.999990950000001,-34.922825234477614,10.0,56.0,23.0,5,1,3,3,1
4,6,1,-8.0097572,-34.9114864,0.2,4.0,48.0,0,2,3,3,1
45,1,0,-8.1164661,-34.9557903,0.0,0.7,90.0,6,1,3,3,0
45,9,0,-8.1240581,-34.9544661,0.0,6.0,57.0,4,2,3,3,1
69,9,0,-8.0904099,-34.8930623,4.4,51.0,4.0,2,1,0,1,0
87,1,0,-8.0091928,-34.9183702,0.2,8.2,41.0,0,2,3,3,0
57,11,0,-8.0101351,-34.9351472,0.0,1.0,37.0,0,2,3,3,0
36,6,1,-8.000652850000002,-34.915896439373704,2.4,68.0,36.0,5,2,3,3,1
57,6,1,-8.0076603,-34.93352,0.0,3.0,42.0,5,2,3,3,1
69,9,0,-8.0845501,-34.8892383,0.0,32.0,9.0,2,1,0,1,0
86,1,0,-8.0246368,-34.9632242,0.0,6.0,32.0,4,2,3,3,0
64,6,1,-7.9968516,-34.9316188,2.2,8.0,72.0,5,2,3,3,1
69,9,0,-8.099475,-34.8852336,0.0,2.0,6.0,2,1,3,0,0
17,6,1,-8.0142691,-34.9241833,12.2,92.0,72.0,0,2,3,3,1
45,6,1,-8.125607,-34.954763,0.2,37.0,32.0,4,0,3,3,1
4,6,1,-8.0111889,-34.9127639,0.0,0.0,68.0,0,1,3,3,1
87,9,0,-8.1111283,-34.9625845,0.4,-1.0,86.0,6,3,3,4,0
67,12,0,-7.9866233,-34.9287523,,,47.0,5,2,3,3,0
67,1,0,-7.9907608,-34.9270968,1.3,16.1,31.0,5,2,3,3,0
10,1,0,-8.0904172,-34.9417421,0.0,1.0,17.0,7,1,3,2,0
64,9,0,-8.0055139,-34.9251502,0.0,0.0,63.0,5,2,3,3,0
58,9,0,-8.0620284,-34.9096102,0.0,1.0,6.0,7,1,0,0,0
36,1,0,-7.988553550000001,-34.92232574738948,1.8,25.0,30.0,5,1,3,3,0
4,1,0,-8.0079644,-34.9123279,0.0,0.0,22.0,7,1,3,3,0
35,6,1,-8.0177478,-34.9545975,0.2,32.0,28.0,0,1,3,1,1
64,1,0,-8.0026164,-34.9278948,0.0,0.0,45.0,5,2,3,3,0
52,9,0,-8.0412285,-34.9274507,0.0,0.8,7.0,0,1,0,1,0
76,9,0,-8.0432225,-34.8738253,0.0,8.0,7.0,7,1,0,0,0
57,9,0,-8.010048,-34.9343535,0.0,44.0,37.0,0,2,3,3,1
16,9,0,-8.0831642,-34.8795439,0.4,8.5,6.0,1,1,0,0,0
64,6,1,-7.9999177,-34.9269306,0.0,17.0,66.0,5,2,3,3,1
55,12,0,-8.1359088,-34.9425382,0.6,2.0,39.0,4,2,3,3,0
45,6,1,-8.1181531,-34.9477458,1.9,40.2,80.0,4,1,3,3,1
45,12,0,-8.1194021,-34.9452792,0.0,0.0,49.0,4,2,3,3,0
23,9,0,-8.0380803,-34.8766145,0.4,-1.0,6.0,7,1,0,1,0
45,9,0,-8.1244791,-34.9595487,0.0,0.0,22.0,0,1,3,3,0
67,6,1,-7.9866233,-34.9287523,1.6,16.0,47.0,5,2,3,3,1
86,1,0,-8.0348029,-34.9592525,0.0,-1.0,24.0,0,2,3,3,0
0,9,0,-8.0416438,-34.8980743,0.0,0.0,13.0,7,1,0,0,0
0,9,0,-8.0416438,-34.8980743,0.0,0.0,13.0,7,1,0,0,0
0,9,0,-8.0377887,-34.8981208,0.0,5.0,12.0,7,1,0,0,0
0,12,0,-8.0386188,-34.8989265,0.0,1.0,12.0,7,1,0,0,0
0,9,0,-8.0371417,-34.89857848780741,4.4,16.0,9.0,7,1,0,0,0
0,14,0,-8.0371417,-34.89857848780741,4.4,16.0,9.0,7,1,0,0,0
0,12,0,-8.0392007,-34.8967064,0.0,0.0,16.0,7,1,0,0,0
0,6,1,-8.0389876,-34.895841,0.0,0.0,16.0,7,1,0,0,1
0,12,0,-8.0386188,-34.8989265,27.6,107.0,12.0,7,1,0,0,0
0,2,0,-8.0386188,-34.8989265,27.6,107.0,12.0,7,1,0,0,0
0,9,0,-8.0392007,-34.8967064,1.0,2.0,16.0,7,1,0,0,0
0,2,0,-8.0385466,-34.8967128,0.0,1.0,16.0,7,1,0,0,0
0,9,0,-8.037962,-34.90298172173615,0.0,0.0,15.0,7,1,0,0,0
0,9,0,-8.0392007,-34.8967064,0.0,0.0,16.0,7,1,0,0,0
1,9,0,-8.0820522,-34.9134524,0.2,6.6,7.0,7,1,0,0,0
1,9,0,-8.0818659,-34.9121245,0.2,6.6,6.0,7,1,0,0,0
1,0,0,-8.0845036,-34.9132087,0.3,1.4,6.0,7,1,0,1,0
1,9,0,-8.0804785,-34.9218262,0.6,1.5,7.0,2,1,0,0,0
1,9,0,-8.0845036,-34.9132087,0.3,1.7,6.0,7,1,0,1,0
1,0,0,-8.0842305,-34.9175615,0.7,14.2,7.0,7,1,0,1,0
1,8,0,-8.0843331,-34.9123633,0.4,14.2,6.0,7,1,0,0,0
1,12,0,-8.077561,-34.90769,0.2,0.6,6.0,7,1,0,0,0
1,2,0,-8.0690397,-34.9075636,1.1,16.1,9.0,7,1,0,0,0
1,1,0,-8.0703812,-34.9112484,1.0,47.8,8.0,2,1,0,0,0
1,9,0,-8.0847943,-34.9145237,0.4,6.0,6.0,7,1,0,0,0
1,9,0,-8.0814222,-34.9101581,0.1,0.7,6.0,7,1,0,0,0
1,2,0,-8.077561,-34.90769,0.0,14.3,6.0,7,1,0,0,0
1,8,0,-8.0828279,-34.9206044,0.9,20.7,7.0,7,1,0,0,0
1,1,0,-8.0703812,-34.9112484,0.0,8.2,8.0,2,1,0,0,0
1,9,0,-8.0842305,-34.9175615,0.0,9.7,7.0,7,1,0,1,0
1,9,0,-8.077561,-34.90769,0.0,0.4,6.0,7,1,0,0,0
1,9,0,-8.0768958,-34.916043,0.3,5.2,8.0,7,1,0,0,0
1,9,0,-8.077561,-34.90769,0.3,5.2,6.0,7,1,0,0,0
1,12,0,-8.0801419,-34.9094964,0.2,2.3,8.0,7,1,0,0,0
1,9,0,-8.0747978,-34.9135998,0.0,9.0,6.0,2,1,0,0,0
1,9,0,-8.075886,-34.9084528,0.0,0.0,9.0,7,1,0,0,0
1,2,0,-8.0792704,-34.9069178,0.0,1.0,7.0,7,1,0,0,0
1,9,0,-8.0823662,-34.9112067,0.4,146.0,6.0,7,1,0,0,0
1,0,0,-8.0823662,-34.9112067,0.4,146.0,6.0,7,1,0,0,0
1,8,0,-8.0823662,-34.9112067,0.4,146.0,6.0,7,1,0,0,0
1,0,0,-8.0759805,-34.9090988,4.8,31.0,9.0,7,1,0,0,0
1,2,0,-8.0798375,-34.9046501,0.0,15.0,7.0,7,1,0,0,0
1,2,0,-8.0804106,-34.9108311,0.0,0.7,8.0,7,1,0,0,0
1,9,0,-8.0828777,-34.9165223,0.0,3.9,6.0,7,1,0,1,0
1,2,0,-8.074347,-34.9117383,0.0,0.0,7.0,2,1,0,0,0
1,1,0,-8.0786578,-34.9128323,0.0,6.0,7.0,7,1,0,0,0
1,9,0,-8.0784149,-34.9099175,0.0,8.0,7.0,7,1,0,0,0
1,12,0,-8.0829875,-34.9043109,,,7.0,7,1,0,0,0
1,9,0,-8.0791593,-34.9116472,0.0,25.0,6.0,7,1,0,0,0
1,9,0,-8.0757933,-34.9099321,0.0,2.0,9.0,7,1,0,0,0
1,9,0,-8.0845591,-34.9167877,0.0,-1.0,7.0,7,1,0,1,0
1,9,0,-8.0820522,-34.9134524,,,7.0,7,1,0,0,0
1,1,0,-8.074958,-34.9102016,0.2,39.0,5.0,7,1,0,0,0
1,9,0,-8.074958,-34.9102016,0.2,39.0,5.0,7,1,0,0,0
1,16,0,-8.0817744,-34.921281,19.2,153.0,7.0,2,1,0,0,0
1,9,0,-8.0776229,-34.9085457,0.0,2.0,7.0,7,1,0,0,0
1,9,0,-8.0774136,-34.908727,0.0,2.0,7.0,7,1,0,0,0
